Date,Open,High,Low,Close,Adj Close,Volume,Daily Change,
29/08/2007,4.238073,4.249928,4.190654,4.238073,2.555589,9580836,0.00%,
30/08/2007,4.244001,4.249928,4.184727,4.220291,2.544867,5658900,-0.42%,
31/08/2007,4.238073,4.249928,4.214364,4.232146,2.552015,8910013,0.28%,
3/09/2007,4.232146,4.273638,4.226219,4.26771,2.573461,4265936,0.84%,
4/09/2007,4.26771,4.297347,4.255856,4.297347,2.591332,4870472,0.69%,
5/09/2007,4.279565,4.285492,4.220291,4.220291,2.544867,7070227,-1.79%,
6/09/2007,4.220291,4.238073,4.149163,4.1788,2.519847,8972524,-0.98%,
7/09/2007,4.1788,4.196582,4.04247,4.060252,2.448362,14834710,-2.84%,
10/09/2007,4.136863,4.161018,4.046275,4.070429,2.454499,34403080,0.25%,
11/09/2007,3.995051,4.072107,3.989124,4.06618,2.451936,7943059,-0.10%,
12/09/2007,4.078034,4.083962,4.006906,4.04247,2.437639,5364835,-0.58%,
13/09/2007,4.04247,4.06618,3.971342,4.06618,2.451936,5925019,0.59%,
14/09/2007,4.04247,4.054325,3.941705,3.983196,2.401896,8143243,-2.04%,
17/09/2007,3.965414,3.977269,3.781665,3.823157,2.305392,11446174,-4.02%,
18/09/2007,3.787593,3.90614,3.787593,3.90614,2.355432,12032639,2.17%,
19/09/2007,3.90614,4.089889,3.90614,4.054325,2.444788,14275743,3.79%,
20/09/2007,4.030615,4.036543,3.983196,4.018761,2.423342,6341799,-0.88%,
21/09/2007,4.018761,4.030615,3.995051,4.000978,2.412619,20132744,-0.44%,
24/09/2007,4.000978,4.006906,3.971342,4.000978,2.412619,5014878,0.00%,
25/09/2007,3.989124,3.989124,3.90614,3.935777,2.373302,6228106,-1.63%,
26/09/2007,3.959487,3.971342,3.935777,3.947632,2.380451,5695159,0.30%,
27/09/2007,3.977269,3.989124,3.953559,3.965414,2.391174,6330583,0.45%,
28/09/2007,3.989124,4.000978,3.959487,4.000978,2.412619,9531514,0.90%,
1/10/2007,3.995051,4.018761,3.971342,4.012833,2.419768,8099305,0.30%,
2/10/2007,4.04247,4.101744,4.030615,4.095816,2.469807,11025463,2.07%,
3/10/2007,4.101744,4.125453,4.06618,4.107671,2.476956,7943435,0.29%,
4/10/2007,4.107671,4.149163,4.101744,4.143235,2.498401,10000050,0.87%,
5/10/2007,4.137308,4.172872,4.131381,4.172872,2.516273,4882175,0.72%,
8/10/2007,4.190654,4.202509,4.15509,4.172872,2.516273,4320562,0.00%,
9/10/2007,4.184727,4.184727,4.143235,4.172872,2.516273,7968267,0.00%,
10/10/2007,4.190654,4.190654,4.149163,4.161018,2.509125,5300964,-0.28%,
11/10/2007,4.15509,4.190654,4.15509,4.172872,2.516273,6972307,0.28%,
12/10/2007,4.161018,4.172872,4.137308,4.166945,2.512699,7286633,-0.14%,
15/10/2007,4.166945,4.184727,4.143235,4.149163,2.501976,4800711,-0.43%,
16/10/2007,4.227452,4.233486,4.209332,4.215372,2.541901,7364978,1.60%,
17/10/2007,4.149163,4.15509,4.125453,4.137308,2.494827,8997775,-1.85%,
18/10/2007,4.143235,4.15509,4.125453,4.149163,2.501976,10512629,0.29%,
19/10/2007,4.143235,4.161018,4.125453,4.143235,2.498401,9261409,-0.14%,
22/10/2007,4.089889,4.101744,4.072107,4.078034,2.459085,11460715,-1.57%,
23/10/2007,4.095816,4.113599,4.06618,4.089889,2.466234,13497517,0.29%,
24/10/2007,4.030615,4.04247,3.989124,4.000978,2.458947,10707041,-0.30%,
25/10/2007,4.006906,4.04247,4.000978,4.018761,2.469877,8863184,0.44%,
26/10/2007,4.036543,4.054325,3.995051,4.054325,2.491734,6520347,0.88%,
29/10/2007,4.072107,4.083962,4.054325,4.060252,2.495377,4481288,0.15%,
30/10/2007,4.060252,4.089889,4.054325,4.089889,2.513591,5488571,0.73%,
31/10/2007,4.089889,4.149163,4.083962,4.149163,2.55002,8760802,1.45%,
1/11/2007,4.137308,4.161018,4.072107,4.119526,2.531805,4661025,-0.71%,
2/11/2007,4.083962,4.137308,4.072107,4.137308,2.542734,6113369,0.43%,
5/11/2007,4.125453,4.143235,4.095816,4.143235,2.546376,5471024,0.14%,
6/11/2007,4.143235,4.172872,4.113599,4.119526,2.531805,8033188,-0.57%,
7/11/2007,4.131381,4.143235,4.036543,4.083962,2.509948,11771884,-0.86%,
8/11/2007,4.072107,4.095816,4.048397,4.095816,2.517234,10529244,0.29%,
9/11/2007,4.113599,4.125453,4.060252,4.06618,2.49902,10033299,-0.72%,
12/11/2007,4.060252,4.107671,4.060252,4.089889,2.513591,9634337,0.58%,
13/11/2007,4.083962,4.184727,4.054325,4.184727,2.571877,11986576,2.32%,
14/11/2007,4.208437,4.232146,4.1788,4.184727,2.571877,13460628,0.00%,
15/11/2007,4.172872,4.196582,4.161018,4.1788,2.568234,8125173,-0.14%,
16/11/2007,4.166945,4.244001,4.15509,4.244001,2.608306,9292971,1.56%,
19/11/2007,4.273638,4.38033,4.214364,4.238073,2.604663,18301921,-0.14%,
20/11/2007,4.255856,4.409967,4.226219,4.409967,2.710306,14869363,4.06%,
21/11/2007,4.409967,4.409967,4.297347,4.321057,2.655663,8605198,-2.02%,
22/11/2007,4.326984,4.338839,4.297347,4.321057,2.655663,6143413,0.00%,
23/11/2007,4.321057,4.362548,4.309202,4.338839,2.666592,8802895,0.41%,
26/11/2007,4.420702,4.475056,4.384468,4.462976,2.742885,9663635,2.86%,
27/11/2007,4.356621,4.62928,4.350694,4.593716,2.823236,26079173,2.93%,
28/11/2007,4.593716,4.647062,4.534442,4.611498,2.834165,16522256,0.39%,
29/11/2007,4.641135,4.7419,4.546297,4.581861,2.81595,13790827,-0.64%,
30/11/2007,4.611498,4.712264,4.581861,4.712264,2.896094,41682612,2.85%,
3/12/2007,4.712264,4.7419,4.676699,4.7419,2.914309,13277498,0.63%,
4/12/2007,4.735973,4.7419,4.658917,4.7419,2.914309,9514437,0.00%,
5/12/2007,4.7419,4.795247,4.718191,4.735973,2.910665,8297543,-0.13%,
6/12/2007,4.759683,4.818956,4.712264,4.724118,2.903379,8003293,-0.25%,
7/12/2007,4.747828,4.783392,4.718191,4.724118,2.903379,12872657,0.00%,
10/12/2007,4.700409,4.801174,4.700409,4.795247,2.947094,7122736,1.51%,
11/12/2007,4.813029,4.813029,4.747828,4.76561,2.92888,7363853,-0.62%,
12/12/2007,4.7419,4.801174,4.664845,4.783392,2.939809,7576853,0.37%,
13/12/2007,4.759683,4.771537,4.641135,4.65299,2.859665,10511183,-2.73%,
14/12/2007,4.670772,4.682627,4.575934,4.641135,2.852379,11052217,-0.25%,
17/12/2007,4.587789,4.611498,4.534442,4.558152,2.801379,10041478,-1.79%,
18/12/2007,4.632078,4.668312,4.589804,4.589804,2.820832,9576075,0.69%,
19/12/2007,4.504805,4.51666,4.445532,4.451459,2.735807,52038428,-3.01%,
20/12/2007,4.451459,4.469241,4.415895,4.427749,2.721235,8485692,-0.53%,
21/12/2007,4.451459,4.475168,4.415895,4.445532,2.732164,19549167,0.40%,
24/12/2007,4.445532,4.445532,4.445532,4.445532,2.732164,0,0.00%,
27/12/2007,4.445532,4.445532,4.374403,4.40404,2.706663,10478218,-0.93%,
28/12/2007,4.38033,4.398113,4.368476,4.392185,2.699378,4624521,-0.27%,
2/01/2008,4.374403,4.38033,4.297347,4.332911,2.66295,13017776,-1.35%,
3/01/2008,4.321057,4.356621,4.214364,4.226219,2.597378,12383319,-2.46%,
4/01/2008,4.208437,4.214364,4.083962,4.101744,2.520877,13784865,-2.95%,
7/01/2008,4.078034,4.107671,3.977269,3.995051,2.455305,13676398,-2.60%,
8/01/2008,4.000978,4.018761,3.876503,3.90614,2.400661,15511040,-2.23%,
9/01/2008,3.870576,3.882431,3.81723,3.846867,2.364233,20148596,-1.52%,
10/01/2008,3.937567,3.955681,3.889253,3.925487,2.412552,13216471,2.04%,
11/01/2008,3.864649,3.882431,3.823157,3.876503,2.382447,34166267,-1.25%,
14/01/2008,3.882431,3.912068,3.852794,3.882431,2.38609,25660041,0.15%,
15/01/2008,3.876503,3.882431,3.716464,3.728319,2.291375,13784919,-3.97%,
16/01/2008,3.728319,3.728319,3.633481,3.645336,2.240375,15912894,-2.23%,
17/01/2008,3.674973,3.70461,3.615699,3.639408,2.236731,13359660,-0.16%,
18/01/2008,3.627554,3.657191,3.591989,3.591989,2.207588,14910938,-1.30%,
21/01/2008,3.556425,3.574207,3.437878,3.437878,2.112874,13777372,-4.29%,
22/01/2008,3.437878,3.556425,3.265984,3.54457,2.178445,18676106,3.10%,
23/01/2008,3.54457,3.591989,3.473442,3.509006,2.156588,10299154,-1.00%,
24/01/2008,3.609772,3.674973,3.56828,3.645336,2.240375,12503368,3.89%,
25/01/2008,3.674973,3.734246,3.639408,3.657191,2.247661,9010160,0.33%,
28/01/2008,3.627554,3.651263,3.580135,3.633481,2.233088,8198170,-0.65%,
29/01/2008,3.633481,3.746101,3.633481,3.746101,2.302303,6324842,3.10%,
30/01/2008,3.728319,3.787593,3.710537,3.740174,2.298661,5123487,-0.16%,
31/01/2008,3.763883,3.763883,3.639408,3.728319,2.291375,6901453,-0.32%,
1/02/2008,3.775738,3.781665,3.722392,3.757956,2.309589,7576315,0.79%,
4/02/2008,3.775738,3.79352,3.722392,3.769811,2.316875,8737947,0.32%,
5/02/2008,3.769811,3.775738,3.562353,3.586062,2.203946,11872111,-4.87%,
6/02/2008,3.586062,3.621626,3.556425,3.591989,2.207588,10548463,0.17%,
7/02/2008,3.580135,3.627554,3.556425,3.591989,2.207588,9328412,0.00%,
8/02/2008,3.591989,3.621626,3.520861,3.550498,2.182088,10106756,-1.16%,
11/02/2008,3.526788,3.556425,3.497151,3.509006,2.156588,8784573,-1.17%,
12/02/2008,3.526788,3.574207,3.473442,3.562353,2.189374,9677364,1.52%,
13/02/2008,3.532716,3.627554,3.520861,3.597917,2.211232,8621973,1.00%,
14/02/2008,3.627554,3.645336,3.580135,3.609772,2.218517,8390667,0.33%,
15/02/2008,3.615699,3.627554,3.54457,3.56828,2.193017,14256512,-1.15%,
18/02/2008,3.562353,3.609772,3.562353,3.591989,2.207588,5265819,0.66%,
19/02/2008,3.574207,3.627554,3.526788,3.603844,2.214874,9664888,0.33%,
20/02/2008,3.603844,3.603844,3.538643,3.56828,2.193017,8760650,-0.99%,
21/02/2008,3.580135,3.609772,3.56828,3.597917,2.211232,3994917,0.83%,
22/02/2008,3.56828,3.609772,3.556425,3.562353,2.189374,5177528,-0.99%,
25/02/2008,3.574207,3.615699,3.550498,3.580135,2.200303,6600212,0.50%,
26/02/2008,3.597917,3.639408,3.580135,3.639408,2.236731,7497988,1.66%,
27/02/2008,3.639408,3.663118,3.574207,3.663118,2.251303,10201633,0.65%,
28/02/2008,3.651263,3.651263,3.609772,3.621626,2.225803,6575896,-1.13%,
29/02/2008,3.615699,3.645336,3.591989,3.615699,2.22216,7089337,-0.16%,
3/03/2008,3.574207,3.603844,3.550498,3.562353,2.189374,10105213,-1.48%,
4/03/2008,3.574207,3.574207,3.467515,3.473442,2.134731,9600662,-2.50%,
5/03/2008,3.497151,3.56828,3.485297,3.56828,2.193017,6536317,2.73%,
6/03/2008,3.574207,3.574207,3.491224,3.503079,2.152945,5267543,-1.83%,
7/03/2008,3.479369,3.538643,3.461587,3.503079,2.152945,8265351,0.00%,
10/03/2008,3.485297,3.514934,3.45566,3.461587,2.127445,6366090,-1.18%,
11/03/2008,3.467515,3.627554,3.461587,3.609772,2.218517,11915177,4.28%,
12/03/2008,3.645336,3.674973,3.609772,3.627554,2.229445,9902008,0.49%,
13/03/2008,3.591989,3.633481,3.54457,3.633481,2.233088,10680768,0.16%,
14/03/2008,3.639408,3.698682,3.615699,3.669045,2.254946,8617533,0.98%,
17/03/2008,3.615699,3.663118,3.56828,3.597917,2.211232,8071772,-1.94%,
18/03/2008,3.609772,3.716464,3.597917,3.716464,2.284089,8424685,3.29%,
19/03/2008,3.734246,3.787593,3.686827,3.734246,2.295018,11953304,0.48%,
20/03/2008,3.692755,3.876503,3.686827,3.864649,2.375162,14822280,3.49%,
25/03/2008,3.864649,4.101744,3.864649,4.101744,2.520877,14614994,6.13%,
26/03/2008,4.072107,4.095816,4.030615,4.083962,2.509948,5875188,-0.43%,
27/03/2008,4.089889,4.137308,4.06618,4.137308,2.542734,10696194,1.31%,
28/03/2008,4.137308,4.149163,4.101744,4.119526,2.531805,6096312,-0.43%,
31/03/2008,4.119526,4.125453,4.078034,4.119526,2.531805,6920333,0.00%,
1/04/2008,4.125453,4.208437,4.113599,4.208437,2.586449,13198210,2.16%,
2/04/2008,4.119526,4.149163,4.119526,4.137308,2.597614,11019245,0.43%,
3/04/2008,4.125453,4.137308,4.06618,4.101744,2.575284,12171604,-0.86%,
4/04/2008,4.101744,4.119526,4.06618,4.089889,2.567842,9202294,-0.29%,
7/04/2008,4.095816,4.107671,4.072107,4.083962,2.56412,8343809,-0.14%,
8/04/2008,4.06618,4.078034,3.989124,3.995051,2.508297,6967798,-2.18%,
9/04/2008,3.989124,3.989124,3.912068,3.917995,2.459918,5587143,-1.93%,
10/04/2008,3.90614,3.90614,3.757956,3.829084,2.404094,12392331,-2.27%,
11/04/2008,3.840939,3.864649,3.769811,3.781665,2.374323,6348605,-1.24%,
14/04/2008,3.775738,3.799448,3.740174,3.781665,2.374323,4777483,0.00%,
15/04/2008,3.775738,3.79352,3.746101,3.781665,2.374323,6653503,0.00%,
16/04/2008,3.781665,3.811302,3.763883,3.805375,2.389209,6550014,0.63%,
17/04/2008,3.811302,3.823157,3.781665,3.79352,2.381765,6041661,-0.31%,
18/04/2008,3.811302,3.912068,3.79352,3.912068,2.456196,7413189,3.13%,
21/04/2008,3.912068,3.923922,3.840939,3.852794,2.41898,5820194,-1.52%,
22/04/2008,3.846867,3.852794,3.79352,3.805375,2.389209,5797590,-1.23%,
23/04/2008,3.799448,3.823157,3.70461,3.757956,2.359437,6349762,-1.25%,
24/04/2008,3.763883,3.799448,3.692755,3.799448,2.385488,9904964,1.10%,
25/04/2008,3.81723,3.829084,3.79352,3.823157,2.400373,4858535,0.62%,
28/04/2008,3.823157,3.840939,3.805375,3.81723,2.396652,5708633,-0.16%,
29/04/2008,3.81723,3.823157,3.775738,3.79352,2.381765,3852046,-0.62%,
30/04/2008,3.79352,3.799448,3.734246,3.79352,2.381765,2810837,0.00%,
2/05/2008,3.81723,3.917995,3.81723,3.864649,2.426424,7031465,1.88%,
5/05/2008,3.864649,3.894286,3.835012,3.894286,2.445032,4201805,0.77%,
6/05/2008,3.900213,3.90614,3.846867,3.894286,2.445032,5687288,0.00%,
7/05/2008,3.912068,3.971342,3.888358,3.92985,2.467361,8308927,0.91%,
8/05/2008,3.90614,3.947632,3.882431,3.941705,2.474804,3809213,0.30%,
9/05/2008,3.935777,3.935777,3.870576,3.900213,2.448753,6432581,-1.05%,
12/05/2008,3.900213,3.90614,3.882431,3.90614,2.452474,3348461,0.15%,
13/05/2008,3.912068,3.912068,3.846867,3.900213,2.448753,6196590,-0.15%,
14/05/2008,3.90614,3.923922,3.894286,3.917995,2.459918,6725542,0.46%,
15/05/2008,3.912068,3.935777,3.876503,3.923922,2.463639,6070357,0.15%,
16/05/2008,3.935777,3.971342,3.90614,3.92985,2.467361,5158167,0.15%,
19/05/2008,3.923922,4.012833,3.923922,4.012833,2.519462,4381682,2.11%,
20/05/2008,3.995051,3.995051,3.935777,3.941705,2.474804,6027191,-1.77%,
21/05/2008,3.941705,3.965414,3.846867,3.870576,2.430146,5072043,-1.80%,
22/05/2008,3.840939,3.864649,3.781665,3.835012,2.407816,4640911,-0.92%,
23/05/2008,3.840939,3.840939,3.787593,3.79352,2.381765,4199266,-1.08%,
26/05/2008,3.775738,3.805375,3.728319,3.775738,2.370601,3525586,-0.47%,
27/05/2008,3.775738,3.799448,3.757956,3.769811,2.36688,7705115,-0.16%,
28/05/2008,3.781665,3.835012,3.746101,3.799448,2.385488,5453795,0.79%,
29/05/2008,3.81723,3.81723,3.734246,3.799448,2.385488,5183961,0.00%,
30/05/2008,3.81723,3.90614,3.81723,3.852794,2.41898,31941202,1.40%,
2/06/2008,3.846867,3.846867,3.734246,3.757956,2.359437,19762078,-2.46%,
3/06/2008,3.746101,3.79352,3.740174,3.752029,2.355715,6652785,-0.16%,
4/06/2008,3.746101,3.757956,3.674973,3.740174,2.348273,9515002,-0.32%,
5/06/2008,3.752029,3.763883,3.674973,3.6809,2.311057,5144773,-1.58%,
6/06/2008,3.692755,3.698682,3.556425,3.562353,2.236627,5712493,-3.22%,
9/06/2008,3.562353,3.562353,3.479369,3.509006,2.203134,15020902,-1.50%,
10/06/2008,3.491224,3.509006,3.43195,3.479369,2.184526,7468339,-0.84%,
11/06/2008,3.479369,3.497151,3.420096,3.426023,2.151032,9028399,-1.53%,
12/06/2008,3.420096,3.485297,3.414168,3.479369,2.184526,6431844,1.56%,
13/06/2008,3.479369,3.497151,3.443805,3.485297,2.188248,5390553,0.17%,
16/06/2008,3.473442,3.509006,3.402313,3.414168,2.143589,10934004,-2.04%,
17/06/2008,3.426023,3.461587,3.408241,3.420096,2.147311,5861138,0.17%,
18/06/2008,3.414168,3.414168,3.348967,3.372677,2.117539,6985164,-1.39%,
19/06/2008,3.366749,3.372677,3.325258,3.34304,2.098932,7223238,-0.88%,
20/06/2008,3.348967,3.354894,3.260056,3.277838,2.057994,13456873,-1.95%,
23/06/2008,3.277838,3.307475,3.248202,3.271911,2.054273,14799624,-0.18%,
24/06/2008,3.260056,3.283766,3.20671,3.271911,2.054273,5578908,0.00%,
25/06/2008,3.277838,3.325258,3.254129,3.325258,2.087767,6761328,1.63%,
26/06/2008,3.325258,3.325258,3.20671,3.218565,2.02078,11300588,-3.21%,
27/06/2008,3.224492,3.236347,3.159291,3.236347,2.031944,7416202,0.55%,
30/06/2008,3.236347,3.248202,3.171146,3.183,1.998451,13393241,-1.65%,
1/07/2008,3.194855,3.194855,3.082235,3.111872,1.953792,8106676,-2.23%,
2/07/2008,3.117799,3.159291,3.082235,3.123727,1.961235,12671686,0.38%,
3/07/2008,3.105945,3.183,3.07038,3.183,1.998451,11873068,1.90%,
4/07/2008,3.194855,3.212637,3.076308,3.105945,1.950072,6499803,-2.42%,
7/07/2008,3.105945,3.123727,3.082235,3.105945,1.950072,3995388,0.00%,
8/07/2008,3.07038,3.117799,3.005179,3.100017,1.946349,8205801,-0.19%,
9/07/2008,3.100017,3.147436,3.09409,3.105945,1.950072,5107904,0.19%,
10/07/2008,3.064453,3.09409,3.052598,3.052598,1.916577,5440715,-1.72%,
11/07/2008,3.09409,3.135581,3.011107,3.011107,1.890527,12187419,-1.36%,
14/07/2008,3.046671,3.058526,2.999252,3.005179,1.886805,7955704,-0.20%,
15/07/2008,2.98147,2.993324,2.904414,2.939978,1.845868,10621283,-2.17%,
16/07/2008,2.939978,2.999252,2.880704,2.993324,1.879362,10607821,1.81%,
17/07/2008,3.040743,3.076308,2.999252,3.040743,1.909134,11011430,1.58%,
18/07/2008,3.040743,3.123727,2.993324,3.123727,1.961235,8078304,2.73%,
21/07/2008,3.129654,3.147436,3.064453,3.123727,1.961235,7084477,0.00%,
22/07/2008,3.129654,3.141509,3.040743,3.117799,1.957513,6316076,-0.19%,
23/07/2008,3.177073,3.242274,3.165218,3.236347,2.031944,8850383,3.80%,
24/07/2008,3.271911,3.289693,3.183,3.183,1.998451,11019432,-1.65%,
25/07/2008,3.171146,3.177073,3.082235,3.117799,1.957513,6730597,-2.05%,
28/07/2008,3.117799,3.123727,3.058526,3.076308,1.931464,5659136,-1.33%,
29/07/2008,3.040743,3.117799,3.005179,3.09409,1.942628,8366592,0.58%,
30/07/2008,3.100017,3.141509,3.076308,3.105945,1.950072,5415728,0.38%,
31/07/2008,3.100017,3.147436,3.076308,3.105945,1.950072,8757532,0.00%,
1/08/2008,3.111872,3.129654,3.082235,3.082235,1.935185,6171794,-0.76%,
4/08/2008,3.076308,3.100017,3.052598,3.052598,1.916577,3282715,-0.96%,
5/08/2008,3.052598,3.159291,3.052598,3.153364,1.979843,11133396,3.30%,
6/08/2008,3.171146,3.188928,3.129654,3.171146,1.991007,4814334,0.56%,
7/08/2008,3.147436,3.20671,3.141509,3.171146,1.991007,5323804,0.00%,
8/08/2008,3.165218,3.212637,3.135581,3.194855,2.005893,3513441,0.75%,
11/08/2008,3.200783,3.31933,3.188928,3.313403,2.080324,6032237,3.71%,
12/08/2008,3.313403,3.31933,3.248202,3.260056,2.04683,4782915,-1.61%,
13/08/2008,3.212637,3.260056,3.165218,3.212637,2.017058,5475225,-1.45%,
14/08/2008,3.20671,3.224492,3.165218,3.20671,2.013337,4180004,-0.18%,
15/08/2008,3.200783,3.236347,3.188928,3.224492,2.024501,7892725,0.55%,
18/08/2008,3.218565,3.248202,3.177073,3.236347,2.031944,1884773,0.37%,
19/08/2008,3.200783,3.218565,3.088162,3.100017,1.946349,5984837,-4.21%,
20/08/2008,3.117799,3.117799,3.058526,3.111872,1.953792,4115041,0.38%,
21/08/2008,3.100017,3.111872,3.058526,3.07038,1.927742,3900457,-1.33%,
22/08/2008,3.064453,3.141509,3.064453,3.141509,1.9724,3517144,2.32%,
25/08/2008,3.135581,3.135581,3.088162,3.09409,1.942628,3380775,-1.51%,
26/08/2008,3.09409,3.135581,3.082235,3.135581,1.968678,3659761,1.34%,
27/08/2008,3.141509,3.141509,3.105945,3.123727,1.961235,3852978,-0.38%,
28/08/2008,3.123727,3.218565,3.111872,3.200783,2.009615,6744841,2.47%,
29/08/2008,3.183,3.183,3.117799,3.153364,2.009615,6506406,0.00%,
1/09/2008,3.123727,3.147436,3.100017,3.135581,1.998282,5009408,-0.56%,
2/09/2008,3.141509,3.194855,3.129654,3.194855,2.036057,5784508,1.89%,
3/09/2008,3.177073,3.20671,3.141509,3.200783,2.039835,5375341,0.19%,
4/09/2008,3.183,3.200783,3.088162,3.100017,1.975618,7192148,-3.15%,
5/09/2008,3.082235,3.09409,3.017034,3.022961,1.92651,6614857,-2.49%,
8/09/2008,3.052598,3.183,3.052598,3.165218,2.01717,7594802,4.71%,
9/09/2008,3.165218,3.242274,3.153364,3.218565,2.051167,10304309,1.69%,
10/09/2008,3.194855,3.218565,3.159291,3.183,2.028502,6111611,-1.10%,
11/09/2008,3.194855,3.194855,3.105945,3.177073,2.024725,4318013,-0.19%,
12/09/2008,3.200783,3.224492,3.147436,3.212637,2.04739,5324627,1.12%,
15/09/2008,3.141509,3.171146,3.064453,3.153364,2.009615,17576083,-1.85%,
16/09/2008,3.105945,3.230419,3.082235,3.212637,2.04739,21432137,1.88%,
17/09/2008,3.236347,3.271911,3.129654,3.129654,1.994505,20865703,-2.58%,
18/09/2008,3.141509,3.242274,3.040743,3.147436,2.005837,14349580,0.57%,
19/09/2008,3.31933,3.722392,3.289693,3.722392,2.372252,56539594,18.27%,
22/09/2008,3.722392,3.722392,3.437878,3.437878,2.190934,44942199,-7.64%,
23/09/2008,3.437878,3.437878,3.289693,3.426023,2.183378,13460557,-0.34%,
24/09/2008,3.437878,3.437878,3.384531,3.408241,2.172047,12622485,-0.52%,
25/09/2008,3.396386,3.443805,3.378604,3.43195,2.187156,11258560,0.70%,
26/09/2008,3.378604,3.426023,3.360822,3.420096,2.179601,10707552,-0.35%,
29/09/2008,3.437878,3.437878,3.265984,3.265984,2.081387,17678204,-4.51%,
30/09/2008,3.153364,3.230419,3.153364,3.230419,2.058722,15682477,-1.09%,
1/10/2008,3.230419,3.265984,3.171146,3.254129,2.073832,13230717,0.73%,
2/10/2008,3.230419,3.325258,3.224492,3.260056,2.077609,10468559,0.18%,
3/10/2008,3.248202,3.354894,3.236347,3.354894,2.138049,11263383,2.91%,
6/10/2008,3.236347,3.289693,3.159291,3.165218,2.01717,10491065,-5.65%,
7/10/2008,3.171146,3.218565,3.153364,3.183,2.028502,9554168,0.56%,
8/10/2008,3.147436,3.177073,3.09409,3.111872,1.983173,9551312,-2.23%,
9/10/2008,3.111872,3.183,3.105945,3.111872,1.983173,7982473,0.00%,
10/10/2008,3.07038,3.100017,3.005179,3.040743,1.937843,12060540,-2.29%,
13/10/2008,3.040743,3.129654,3.040743,3.129654,1.994505,7358934,2.92%,
14/10/2008,3.147436,3.200783,3.147436,3.171146,2.020947,7633416,1.33%,
15/10/2008,3.183,3.183,3.123727,3.147436,2.005837,6324690,-0.75%,
16/10/2008,3.141509,3.171146,3.105945,3.141509,2.002059,9549711,-0.19%,
17/10/2008,3.141509,3.212637,3.135581,3.159291,2.013392,8047597,0.57%,
20/10/2008,3.177073,3.183,3.129654,3.165218,2.01717,4481033,0.19%,
21/10/2008,3.183,3.183,3.123727,3.129654,1.994505,5293704,-1.12%,
22/10/2008,3.153364,3.153364,3.058526,3.058526,1.949176,6996085,-2.27%,
23/10/2008,3.058526,3.100017,2.999252,3.017034,1.922733,11249885,-1.36%,
24/10/2008,3.040743,3.040743,2.951833,2.95776,1.884959,11929900,-1.96%,
27/10/2008,2.969615,2.975542,2.880704,2.910341,1.854738,7530925,-1.60%,
28/10/2008,2.910341,2.999252,2.886632,2.910341,1.854738,12610500,0.00%,
29/10/2008,2.98147,3.005179,2.939978,2.993324,1.907623,9533526,2.85%,
30/10/2008,2.993324,3.076308,2.993324,3.058526,1.949176,8969584,2.18%,
31/10/2008,3.07038,3.153364,3.058526,3.153364,2.009615,9352242,3.10%,
3/11/2008,3.147436,3.20671,3.129654,3.20671,2.043612,6338359,1.69%,
4/11/2008,3.194855,3.277838,3.188928,3.277838,2.088941,6225758,2.22%,
5/11/2008,3.260056,3.301548,3.230419,3.301548,2.104052,7813725,0.72%,
6/11/2008,3.260056,3.289693,3.159291,3.218565,2.051167,5811298,-2.51%,
7/11/2008,3.218565,3.271911,3.171146,3.248202,2.070054,5555144,0.92%,
10/11/2008,3.283766,3.283766,3.20671,3.212637,2.04739,5552618,-1.09%,
